episode,epsilon,reward,steps,success,risk_exposure,redundant_actions,escalation_attempts,mean_loss
26.0,0.99525,-3.6,4.0,0.0,0.0,0.0,0.0,11.669306755065918
27.0,0.9950600000000001,-4.35,4.0,0.0,0.0,0.0,0.0,11.350085258483887
28.0,0.99487,22.770000000000003,7.0,1.0,0.18,0.0,1.0,9.730109827859062
29.0,0.99468,0.44999999999999996,2.0,0.0,0.0,0.0,0.0,7.085198402404785
30.0,0.99449,23.45,9.0,1.0,0.2,0.0,1.0,6.000902573267619
31.0,0.9943,4.749999999999999,10.0,0.0,0.0,0.0,0.0,3.9828530311584474
32.0,0.99411,-3.25,5.0,0.0,0.0,0.0,0.0,3.899949836730957
33.0,0.99392,4.3999999999999995,9.0,0.0,0.0,0.0,0.0,2.4469333489735923
34.0,0.99373,3.2500000000000004,10.0,0.0,0.0,0.0,0.0,2.160725271701813
35.0,0.99354,-0.7500000000000018,10.0,0.0,0.0,0.0,0.0,1.936224365234375
36.0,0.99335,21.1,9.0,1.0,0.3,0.0,1.0,1.7561831341849432
37.0,0.99316,0.44999999999999996,2.0,0.0,0.0,0.0,0.0,1.683218777179718
38.0,0.99297,4.05,8.0,0.0,0.0,0.0,0.0,1.3749355599284172
39.0,0.99278,-2.95,8.0,0.0,0.0,0.0,0.0,1.4131085649132729
40.0,0.99259,4.05,8.0,0.0,0.0,0.0,0.0,1.1692458018660545
41.0,0.9924,-3.95,3.0,0.0,0.0,0.0,0.0,1.3735660314559937
42.0,0.99221,-3.6999999999999997,8.0,0.0,0.0,0.0,0.0,1.1073176935315132
43.0,0.99202,-4.75,5.0,0.0,0.0,0.0,0.0,1.0052015781402588
44.0,0.99183,-3.95,3.0,0.0,0.0,0.0,0.0,1.2505472501118977
45.0,0.99164,-5.45,3.0,0.0,0.0,0.0,0.0,1.1012474695841472
46.0,0.99145,2.9000000000000004,9.0,0.0,0.0,0.0,0.0,1.0908228556315105
47.0,0.99126,-3.35,9.0,0.0,0.0,0.0,0.0,0.9770864248275757
48.0,0.99107,-4.300000000000001,2.0,0.0,0.0,0.0,0.0,1.05665522813797
49.0,0.99088,1.85,6.0,0.0,0.0,0.0,0.0,0.955921987692515
50.0,0.99069,2.5500000000000003,8.0,0.0,0.0,0.0,0.0,0.8969289548695087
51.0,0.9905,2.3000000000000003,3.0,0.0,0.0,0.0,0.0,0.8173822164535522
52.0,0.99031,-1.8499999999999996,9.0,0.0,0.0,0.0,0.0,0.9068306220902337
53.0,0.99012,20.549999999999997,5.0,1.0,0.2,0.0,1.0,1.010902178287506
54.0,0.98993,-1.8499999999999996,9.0,0.0,0.0,0.0,0.0,1.0740577512317233
55.0,0.98974,-6.15,1.0,0.0,0.0,0.0,0.0,0.9523288011550903
56.0,0.98955,20.099999999999998,8.0,1.0,0.2,0.0,1.0,1.0927322953939438
57.0,0.98936,-5.45,3.0,0.0,0.0,0.0,0.0,0.874930183092753
58.0,0.98917,19.520000000000003,2.0,1.0,0.18,0.0,1.0,1.212650179862976
59.0,0.98898,-5.800000000000001,2.0,0.0,0.0,0.0,0.0,0.8859578967094421
60.0,0.98879,3.7000000000000006,7.0,0.0,0.0,0.0,0.0,1.0584399018968855
61.0,0.9886,2.5500000000000003,8.0,0.0,0.0,0.0,0.0,0.9455821886658669
62.0,0.98841,-5.45,3.0,0.0,0.0,0.0,0.0,0.744137704372406
63.0,0.98822,2.9000000000000004,9.0,0.0,0.0,0.0,0.0,0.8223151630825467
64.0,0.98803,1.5,5.0,0.0,0.0,0.0,0.0,0.8246477007865906
65.0,0.98784,-3.2500000000000004,5.0,0.0,0.0,0.0,0.0,0.786858332157135
66.0,0.98765,-5.1000000000000005,4.0,0.0,0.0,0.0,0.0,0.8342645540833473
67.0,0.98746,-3.2500000000000004,5.0,0.0,0.0,0.0,0.0,0.8494049429893493
68.0,0.98727,-5.1000000000000005,4.0,0.0,0.0,0.0,0.0,0.7629009112715721
69.0,0.98708,-1.0500000000000007,7.0,0.0,0.0,0.0,0.0,0.7803924935204642
70.0,0.98689,2.9000000000000004,9.0,0.0,0.0,0.0,0.0,0.7777306106355455
71.0,0.9867,0.7999999999999999,3.0,0.0,0.0,0.0,0.0,0.792350689570109
72.0,0.98651,-1.8499999999999996,9.0,0.0,0.0,0.0,0.0,0.778411434756385
73.0,0.98632,-3.2,3.0,0.0,0.0,0.0,0.0,0.8636485934257507
74.0,0.98613,19.799999999999997,5.0,1.0,0.2,0.0,1.0,0.777140736579895
75.0,0.98594,-5.45,3.0,0.0,0.0,0.0,0.0,0.6072194774945577
76.0,0.98575,19.6,2.0,1.0,0.1,0.0,1.0,0.6392085254192352
77.0,0.98556,3.7,7.0,0.0,0.0,0.0,0.0,0.7734206404004779
78.0,0.98537,-5.1000000000000005,4.0,0.0,0.0,0.0,0.0,0.5120794773101807
79.0,0.9851800000000001,0.7999999999999999,3.0,0.0,0.0,0.0,0.0,0.5354373802741369
80.0,0.98499,-4.300000000000001,2.0,0.0,0.0,0.0,0.0,0.6200333833694458
81.0,0.9848,22.45,4.0,1.0,0.2,0.0,1.0,0.6012441143393517
82.0,0.98461,20.95,4.0,1.0,0.2,0.0,1.0,0.6989194452762604
83.0,0.98442,-6.35,9.0,0.0,0.0,0.0,0.0,0.8727123041947683
84.0,0.98423,1.15,4.0,0.0,0.0,0.0,0.0,0.786559596657753
85.0,0.98404,-3.95,3.0,0.0,0.0,0.0,0.0,1.058692177136739
86.0,0.98385,1.5,5.0,0.0,0.0,0.0,0.0,0.7996408343315125
87.0,0.98366,21.37,3.0,1.0,0.18,0.0,1.0,1.0182550152142842
88.0,0.98347,2.2,7.0,0.0,0.0,0.0,0.0,0.7976293393543789
89.0,0.98328,18.8,4.0,1.0,0.1,0.0,1.0,0.974142774939537
90.0,0.98309,1.9500000000000002,2.0,0.0,0.0,0.0,0.0,0.6560978889465332
91.0,0.9829,21.75,6.0,1.0,0.1,0.0,1.0,0.9519310196240743
92.0,0.98271,2.299999999999999,8.0,0.0,0.0,0.0,0.0,0.7672009617090225
93.0,0.98252,22.770000000000003,7.0,1.0,0.18,0.0,1.0,0.8740277290344238
94.0,0.98233,21.299999999999997,5.0,1.0,0.2,0.0,1.0,0.7566189050674439
95.0,0.98214,-4.4,6.0,0.0,0.0,0.0,0.0,0.8253231545289358
96.0,0.98195,-7.05,10.0,0.0,0.3,0.0,1.0,23.269287902116776
97.0,0.98176,-5.45,3.0,0.0,0.0,0.0,0.0,20.585853576660156
98.0,0.98157,-1.75,5.0,0.0,0.0,0.0,0.0,20.642586517333985
99.0,0.98138,22.470000000000002,4.0,1.0,0.18,0.0,1.0,12.52056074142456
100.0,0.98119,0.7999999999999999,3.0,0.0,0.0,0.0,0.0,16.685519854227703
101.0,0.981,-3.6,4.0,0.0,0.0,0.0,0.0,19.60607099533081
102.0,0.98081,-5.800000000000001,2.0,0.0,0.0,0.0,0.0,17.02097511291504
103.0,0.98062,-2.9000000000000004,6.0,0.0,0.0,0.0,0.0,18.282944679260254
104.0,0.98043,-6.15,1.0,0.0,0.0,0.0,0.0,22.70248794555664
105.0,0.98024,2.9000000000000004,9.0,0.0,0.0,0.0,0.0,15.653803825378418
106.0,0.98005,2.2,7.0,0.0,0.0,0.0,0.0,16.313027245657786
107.0,0.97986,22.7,9.0,1.0,0.2,0.0,1.0,13.46130813492669
108.0,0.97967,2.65,4.0,0.0,0.0,0.0,0.0,13.470351219177246
109.0,0.97948,25.32,10.0,1.0,0.18,0.0,1.0,11.963838481903077
110.0,0.97929,-2.5500000000000003,7.0,0.0,0.0,0.0,0.0,14.711884907313756
111.0,0.9791,19.25,8.0,1.0,0.3,0.0,1.0,15.346712470054626
112.0,0.97891,-6.15,1.0,0.0,0.0,0.0,0.0,17.641414642333984
113.0,0.97872,1.9500000000000002,2.0,0.0,0.0,0.0,0.0,10.670913219451904
114.0,0.97853,-1.450000000000001,8.0,0.0,0.0,0.0,0.0,10.967181026935577
115.0,0.97834,-3.6,4.0,0.0,0.0,0.0,0.0,13.683514595031738
116.0,0.97815,2.2,7.0,0.0,0.0,0.0,0.0,12.09515905380249
117.0,0.97796,-5.380000000000001,8.0,0.0,0.18,0.0,1.0,13.767242193222046
118.0,0.97777,0.1,1.0,0.0,0.0,0.0,0.0,22.891080856323242
119.0,0.97758,-1.4000000000000004,6.0,0.0,0.0,0.0,0.0,8.44543743133545
120.0,0.97739,-3.95,3.0,0.0,0.0,0.0,0.0,11.68608570098877
121.0,0.9772,21.75,6.0,1.0,0.1,0.0,1.0,11.938776135444641
122.0,0.97701,-5.45,3.0,0.0,0.0,0.0,0.0,13.012193044026693
123.0,0.97682,6.25,10.0,0.0,0.0,0.0,0.0,10.546742486953736
124.0,0.97663,-3.2500000000000004,5.0,0.0,0.0,0.0,0.0,11.616340923309327
125.0,0.97644,-3.95,3.0,0.0,0.0,0.0,0.0,12.72092056274414
126.0,0.97625,1.85,6.0,0.0,0.0,0.0,0.0,11.87376602490743
127.0,0.97606,1.5,5.0,0.0,0.0,0.0,0.0,9.484895324707031
128.0,0.97587,4.75,10.0,0.0,0.0,0.0,0.0,9.227874279022217
129.0,0.97568,-6.15,1.0,0.0,0.0,0.0,0.0,6.224674224853516
130.0,0.97549,-6.180000000000001,10.0,0.0,0.18,0.0,1.0,9.172985887527465
131.0,0.9753000000000001,0.44999999999999996,2.0,0.0,0.0,0.0,0.0,11.815081596374512
132.0,0.97511,-6.15,1.0,0.0,0.0,0.0,0.0,6.388961315155029
133.0,0.97492,0.7999999999999999,3.0,0.0,0.0,0.0,0.0,7.829940319061279
134.0,0.97473,-0.9799999999999996,7.0,0.0,0.18,0.0,1.0,8.575050388063703
135.0,0.97454,-1.7500000000000009,5.0,0.0,0.0,0.0,0.0,9.27196445465088
136.0,0.97435,2.9000000000000004,9.0,0.0,0.0,0.0,0.0,9.82801103591919
137.0,0.97416,23.200000000000003,8.0,1.0,0.1,0.0,1.0,8.643658012151718
138.0,0.97397,-5.800000000000001,2.0,0.0,0.0,0.0,0.0,12.210951328277588
139.0,0.97378,-4.75,5.0,0.0,0.0,0.0,0.0,7.920709896087646
140.0,0.97359,1.5,5.0,0.0,0.0,0.0,0.0,10.264538383483886
141.0,0.9734,20.599999999999998,3.0,1.0,0.2,0.0,1.0,10.720482349395752
142.0,0.97321,-4.300000000000001,2.0,0.0,0.0,0.0,0.0,7.447821140289307
143.0,0.97302,-5.1000000000000005,4.0,0.0,0.0,0.0,0.0,6.892544269561768
144.0,0.97283,0.1,1.0,0.0,0.0,0.0,0.0,12.173821449279785
145.0,0.97264,3.2500000000000004,10.0,0.0,0.0,0.0,0.0,8.51722764968872
146.0,0.97245,0.44999999999999996,2.0,0.0,0.0,0.0,0.0,11.110599994659424
147.0,0.97226,20.549999999999997,5.0,1.0,0.2,0.0,1.0,8.509237003326415
148.0,0.97207,-3.6000000000000005,4.0,0.0,0.0,0.0,0.0,6.873748064041138
149.0,0.97188,-2.2,8.0,0.0,0.0,0.0,0.0,8.623529434204102
150.0,0.97169,0.1,1.0,0.0,0.0,0.0,0.0,6.591795444488525
151.0,0.9715,26.07,10.0,1.0,0.18,0.0,1.0,9.37333254814148
152.0,0.97131,-5.800000000000001,2.0,0.0,0.0,0.0,0.0,7.481741189956665
153.0,0.97112,22.42,6.0,1.0,0.18,0.0,1.0,6.348218520482381
154.0,0.97093,1.15,4.0,0.0,0.0,0.0,0.0,7.11085832118988
155.0,0.97074,-3.25,5.0,0.0,0.0,0.0,0.0,8.13975257873535
156.0,0.97055,22.8,9.0,1.0,0.1,0.0,1.0,7.622040271759033
157.0,0.97036,22.3,6.0,1.0,0.3,0.0,1.0,5.86740255355835
158.0,0.97017,22.770000000000003,7.0,1.0,0.18,0.0,1.0,7.603061744144985
159.0,0.96998,-1.8499999999999996,9.0,0.0,0.0,0.0,0.0,7.53648042678833
160.0,0.96979,4.05,8.0,0.0,0.0,0.0,0.0,7.699770033359528
161.0,0.9696,4.4,9.0,0.0,0.0,0.0,0.0,7.873811509874132
162.0,0.96941,20.099999999999998,10.0,1.0,0.65,0.0,2.0,8.085355949401855
163.0,0.96922,2.2,7.0,0.0,0.0,0.0,0.0,7.917267186301095
164.0,0.9690300000000001,0.44999999999999996,2.0,0.0,0.0,0.0,0.0,4.5787248611450195
165.0,0.96884,-2.9000000000000004,6.0,0.0,0.0,0.0,0.0,6.905707001686096
166.0,0.96865,20.05,6.0,1.0,0.3,0.0,1.0,6.151537656784058
167.0,0.96846,-2.5500000000000003,7.0,0.0,0.0,0.0,0.0,7.607779434749058
168.0,0.96827,0.1,1.0,0.0,0.0,0.0,0.0,6.07131290435791
169.0,0.96808,-6.15,1.0,0.0,0.0,0.0,0.0,8.064336776733398
170.0,0.96789,0.1,1.0,0.0,0.0,0.0,0.0,9.726690292358398
171.0,0.9677,-3.25,5.0,0.0,0.0,0.0,0.0,7.938787174224854
172.0,0.96751,20.95,8.0,1.0,0.1,0.0,1.0,6.323312342166901
173.0,0.96732,23.45,9.0,1.0,0.2,0.0,1.0,6.952320310804579
174.0,0.96713,-2.0999999999999996,4.0,0.0,0.0,0.0,0.0,8.891584873199463
175.0,0.96694,-5.45,3.0,0.0,0.0,0.0,0.0,7.248705546061198
176.0,0.96675,-5.45,3.0,0.0,0.0,0.0,0.0,8.48704481124878
177.0,0.96656,21.7,8.0,1.0,0.1,0.0,1.0,7.100181341171265
178.0,0.96637,-5.800000000000001,2.0,0.0,0.0,0.0,0.0,5.870402574539185
179.0,0.96618,-6.15,1.0,0.0,0.0,0.0,0.0,8.582304000854492
180.0,0.96599,20.099999999999998,8.0,1.0,0.2,0.0,1.0,8.651123285293579
181.0,0.9658,-5.800000000000001,2.0,0.0,0.0,0.0,0.0,6.155574798583984
182.0,0.96561,-6.15,1.0,0.0,0.0,0.0,0.0,4.235372543334961
183.0,0.96542,-3.6,4.0,0.0,0.0,0.0,0.0,10.836738348007202
184.0,0.96523,-4.75,5.0,0.0,0.0,0.0,0.0,8.656441688537598
185.0,0.96504,-5.1000000000000005,4.0,0.0,0.0,0.0,0.0,7.42501962184906
186.0,0.96485,-4.050000000000001,7.0,0.0,0.0,0.0,0.0,10.102630002158028
187.0,0.96466,0.7999999999999999,3.0,0.0,0.0,0.0,0.0,8.444241046905518
188.0,0.96447,0.44999999999999996,2.0,0.0,0.0,0.0,0.0,5.411252975463867
189.0,0.96428,21.7,9.0,1.0,0.45,0.0,1.0,6.783310413360596
190.0,0.96409,-2.9000000000000004,6.0,0.0,0.0,0.0,0.0,6.861404339472453
191.0,0.9639,0.44999999999999996,2.0,0.0,0.0,0.0,0.0,4.878841280937195
192.0,0.96371,-1.75,5.0,0.0,0.0,0.0,0.0,8.597108840942383
193.0,0.96352,-4.300000000000001,2.0,0.0,0.0,0.0,0.0,7.2900707721710205
194.0,0.96333,-5.6000000000000005,9.0,0.0,0.0,0.0,0.0,12.70736296971639
195.0,0.96314,19.7,9.0,1.0,0.2,0.0,1.0,16.09246042039659
196.0,0.96295,1.5,5.0,0.0,0.0,0.0,0.0,13.727962493896484
197.0,0.9627600000000001,-3.2500000000000004,5.0,0.0,0.0,0.0,0.0,12.141438102722168
198.0,0.96257,0.7999999999999999,3.0,0.0,0.0,0.0,0.0,9.793907960255941
199.0,0.96238,2.2,7.0,0.0,0.0,0.0,0.0,10.307854856763567
200.0,0.96219,1.2200000000000002,9.0,0.0,0.18,0.0,1.0,10.685051971011692
201.0,0.962,-3.95,3.0,0.0,0.0,0.0,0.0,10.211413383483887
202.0,0.96181,4.05,8.0,0.0,0.0,0.0,0.0,10.206019282341003
203.0,0.96162,2.9000000000000004,9.0,0.0,0.0,0.0,0.0,8.76701095369127
204.0,0.96143,-4.7,3.0,0.0,0.0,0.0,0.0,7.3030141194661455
205.0,0.96124,-5.800000000000001,2.0,0.0,0.0,0.0,0.0,10.555142879486084
206.0,0.96105,-6.15,1.0,0.0,0.0,0.0,0.0,5.018849849700928
207.0,0.96086,3.2500000000000004,10.0,0.0,0.0,0.0,0.0,7.5817609310150145
208.0,0.96067,-2.9000000000000004,6.0,0.0,0.0,0.0,0.0,8.503426869710287
209.0,0.96048,-5.800000000000001,2.0,0.0,0.0,0.0,0.0,6.115333080291748
210.0,0.96029,1.5,5.0,0.0,0.0,0.0,0.0,8.870691871643066
211.0,0.9601,21.67,6.0,1.0,0.18,0.0,1.0,9.80028740564982
212.0,0.95991,0.06999999999999976,10.0,0.0,0.18,0.0,1.0,8.669206428527833
213.0,0.95972,21.7,4.0,1.0,0.2,0.0,1.0,11.76866364479065
214.0,0.95953,4.3999999999999995,9.0,0.0,0.0,0.0,0.0,8.25898430082533
215.0,0.95934,20.470000000000002,9.0,1.0,0.18,0.0,1.0,8.082223309410942
216.0,0.95915,19.4,6.0,1.0,0.2,0.0,1.0,11.164327224095663
217.0,0.95896,-0.7999999999999999,10.0,0.0,0.3,0.0,1.0,9.743727254867554
218.0,0.95877,0.7999999999999999,3.0,0.0,0.0,0.0,0.0,8.041111628214518
219.0,0.95858,-4.4,6.0,0.0,0.0,0.0,0.0,7.469846963882446
220.0,0.95839,1.5,5.0,0.0,0.0,0.0,0.0,8.569245719909668
221.0,0.9582,-2.1000000000000005,4.0,0.0,0.0,0.0,0.0,10.439413070678711
222.0,0.95801,-4.300000000000001,2.0,0.0,0.0,0.0,0.0,10.843502521514893
223.0,0.95782,-4.75,5.0,0.0,0.0,0.0,0.0,8.218843269348145
224.0,0.95763,-3.6000000000000005,4.0,0.0,0.0,0.0,0.0,7.198776960372925
225.0,0.95744,-6.15,1.0,0.0,0.0,0.0,0.0,2.819650173187256
226.0,0.95725,-6.15,1.0,0.0,0.0,0.0,0.0,7.21050500869751
227.0,0.95706,-5.800000000000001,2.0,0.0,0.0,0.0,0.0,7.49328088760376
228.0,0.95687,1.15,4.0,0.0,0.0,0.0,0.0,7.997109055519104
229.0,0.95668,2.2,7.0,0.0,0.0,0.0,0.0,5.820908205849784
230.0,0.95649,22.1,7.0,1.0,0.1,0.0,1.0,6.633580889020648
231.0,0.9563,2.2,7.0,0.0,0.0,0.0,0.0,7.862298420497349
232.0,0.95611,-3.6,4.0,0.0,0.0,0.0,0.0,6.478705644607544
233.0,0.95592,-5.5,5.0,0.0,0.0,0.0,0.0,9.074620246887207
234.0,0.95573,-2.5500000000000003,7.0,0.0,0.0,0.0,0.0,6.61193493434361
235.0,0.9555400000000001,2.2,7.0,0.0,0.0,0.0,0.0,8.28631980078561
236.0,0.95535,0.1,1.0,0.0,0.0,0.0,0.0,7.992537498474121
237.0,0.95516,18.599999999999998,8.0,1.0,0.2,0.0,1.0,7.7803356647491455
238.0,0.95497,3.2500000000000004,10.0,0.0,0.0,0.0,0.0,6.862465167045594
239.0,0.95478,21.7,4.0,1.0,0.2,0.0,1.0,6.502924978733063
240.0,0.95459,-3.6,4.0,0.0,0.0,0.0,0.0,5.724415302276611
241.0,0.9544,-3.2500000000000004,5.0,0.0,0.0,0.0,0.0,7.49363522529602
242.0,0.95421,18.419999999999998,8.0,1.0,0.38,0.0,2.0,7.534987807273865
243.0,0.95402,4.75,10.0,0.0,0.0,0.0,0.0,7.398101735115051
244.0,0.95383,18.8,4.0,1.0,0.1,0.0,1.0,7.3176878690719604
245.0,0.95364,-6.15,1.0,0.0,0.0,0.0,0.0,4.487040996551514
246.0,0.95345,1.15,4.0,0.0,0.0,0.0,0.0,5.98797881603241
247.0,0.95326,-0.7499999999999998,8.0,0.0,0.3,0.0,1.0,7.806687891483307
248.0,0.95307,-5.800000000000001,2.0,0.0,0.0,0.0,0.0,9.554682731628418
249.0,0.95288,-1.8500000000000005,9.0,0.0,0.0,0.0,0.0,7.415754212273492
250.0,0.95269,-2.85,4.0,0.0,0.0,0.0,0.0,5.356151580810547
251.0,0.9525,18.950000000000003,5.0,1.0,0.3,0.0,1.0,5.172391557693482
252.0,0.95231,0.44999999999999996,2.0,0.0,0.0,0.0,0.0,8.264686822891235
253.0,0.95212,1.85,6.0,0.0,0.0,0.0,0.0,5.510601838429769
254.0,0.95193,-2.4999999999999996,5.0,0.0,0.0,0.0,0.0,6.196343994140625
255.0,0.95174,-5.1,4.0,0.0,0.0,0.0,0.0,6.567641973495483
256.0,0.95155,-3.25,5.0,0.0,0.0,0.0,0.0,5.492900371551514
257.0,0.95136,1.85,6.0,0.0,0.0,0.0,0.0,4.729386607805888
258.0,0.95117,-6.15,1.0,0.0,0.0,0.0,0.0,5.427235126495361
259.0,0.95098,-3.6,4.0,0.0,0.0,0.0,0.0,6.067655920982361
260.0,0.95079,1.85,6.0,0.0,0.0,0.0,0.0,6.059626499811809
261.0,0.9506,-3.95,3.0,0.0,0.0,0.0,0.0,6.8412556648254395
262.0,0.95041,4.3999999999999995,9.0,0.0,0.0,0.0,0.0,6.144332620832655
263.0,0.95022,25.799999999999997,9.0,1.0,0.1,0.0,1.0,7.491125133302477
264.0,0.95003,-6.15,1.0,0.0,0.0,0.0,0.0,10.730606079101562
265.0,0.94984,-6.15,1.0,0.0,0.0,0.0,0.0,8.122879981994629
266.0,0.94965,-2.9000000000000004,6.0,0.0,0.0,0.0,0.0,6.93430217107137
267.0,0.94946,0.1,1.0,0.0,0.0,0.0,0.0,5.180288791656494
268.0,0.9492700000000001,1.15,4.0,0.0,0.0,0.0,0.0,7.3234381675720215
269.0,0.94908,1.5,5.0,0.0,0.0,0.0,0.0,6.043917560577393
270.0,0.94889,1.5,5.0,0.0,0.0,0.0,0.0,6.377244281768799
271.0,0.9487,-2.5500000000000003,7.0,0.0,0.0,0.0,0.0,5.314586332866123
272.0,0.94851,0.44999999999999996,2.0,0.0,0.0,0.0,0.0,5.845501899719238
273.0,0.94832,-1.75,5.0,0.0,0.0,0.0,0.0,5.194514417648316
274.0,0.94813,-2.9000000000000004,6.0,0.0,0.0,0.0,0.0,5.7455348173777265
275.0,0.94794,3.0,5.0,0.0,0.0,0.0,0.0,3.9484477043151855
276.0,0.94775,-4.050000000000001,7.0,0.0,0.0,0.0,0.0,5.999367782047817
277.0,0.94756,-5.45,3.0,0.0,0.0,0.0,0.0,5.71659501393636
278.0,0.94737,-2.5500000000000003,7.0,0.0,0.0,0.0,0.0,4.446553707122803
279.0,0.94718,-0.35000000000000053,9.0,0.0,0.0,0.0,0.0,5.453401115205553
280.0,0.94699,-4.75,5.0,0.0,0.0,0.0,0.0,5.007469892501831
281.0,0.9468,19.5,2.0,1.0,0.2,0.0,1.0,5.499160289764404
282.0,0.94661,1.5,5.0,0.0,0.0,0.0,0.0,4.187255573272705
283.0,0.94642,-3.2500000000000004,5.0,0.0,0.0,0.0,0.0,4.858069562911988
284.0,0.94623,22.85,7.0,1.0,0.1,0.0,1.0,5.853550093514579
285.0,0.94604,-5.800000000000001,2.0,0.0,0.0,0.0,0.0,4.375853896141052
286.0,0.94585,21.0,6.0,1.0,0.1,0.0,1.0,4.998230417569478
287.0,0.94566,-5.1000000000000005,4.0,0.0,0.0,0.0,0.0,6.547262072563171
288.0,0.94547,19.799999999999997,5.0,1.0,0.2,0.0,1.0,5.717005252838135
289.0,0.94528,-3.2500000000000004,5.0,0.0,0.0,0.0,0.0,5.00977578163147
290.0,0.94509,4.05,8.0,0.0,0.0,0.0,0.0,6.542680412530899
291.0,0.9449,2.9000000000000004,9.0,0.0,0.0,0.0,0.0,10.375025060441759
292.0,0.94471,-4.4,6.0,0.0,0.0,0.0,0.0,5.850751876831055
293.0,0.94452,0.7999999999999999,3.0,0.0,0.0,0.0,0.0,6.10396671295166
294.0,0.94433,-5.800000000000001,2.0,0.0,0.0,0.0,0.0,5.883780002593994
295.0,0.94414,0.4499999999999993,7.0,0.0,0.0,0.0,0.0,4.668389354433332
296.0,0.94395,20.700000000000003,10.0,1.0,0.3,0.0,1.0,5.086825132369995
297.0,0.94376,-4.7,3.0,0.0,0.0,0.0,0.0,6.532265345255534
298.0,0.94357,2.9000000000000004,9.0,0.0,0.0,0.0,0.0,5.356596204969618
299.0,0.94338,17.8,6.0,1.0,0.3,0.0,1.0,5.923245231310527
300.0,0.94319,18.299999999999997,5.0,1.0,0.2,0.0,1.0,4.680322170257568
301.0,0.9430000000000001,-0.7000000000000002,8.0,0.0,0.0,0.0,0.0,4.3647236824035645
302.0,0.94281,2.2,7.0,0.0,0.0,0.0,0.0,4.048874991280692
303.0,0.94262,1.5,5.0,0.0,0.0,0.0,0.0,4.418514108657837
304.0,0.94243,0.7999999999999999,3.0,0.0,0.0,0.0,0.0,5.4554611047108965
305.0,0.94224,-6.15,1.0,0.0,0.0,0.0,0.0,4.84745979309082
306.0,0.94205,4.4,9.0,0.0,0.0,0.0,0.0,4.462875604629517
307.0,0.94186,19.0,7.0,1.0,0.2,0.0,1.0,4.069523402622768
308.0,0.94167,0.1,1.0,0.0,0.0,0.0,0.0,4.902259826660156
309.0,0.94148,-0.2799999999999997,9.0,0.0,0.18,0.0,1.0,4.408675167295668
310.0,0.94129,20.1,4.0,1.0,0.3,0.0,1.0,4.894305944442749
311.0,0.9411,4.749999999999999,10.0,0.0,0.0,0.0,0.0,5.168318343162537
312.0,0.94091,-6.15,1.0,0.0,0.0,0.0,0.0,4.37999963760376
313.0,0.94072,2.5500000000000003,8.0,0.0,0.0,0.0,0.0,5.244843423366547
314.0,0.94053,3.7000000000000006,7.0,0.0,0.0,0.0,0.0,5.02006585257394
315.0,0.94034,0.44999999999999996,2.0,0.0,0.0,0.0,0.0,4.624372482299805
316.0,0.94015,-6.15,1.0,0.0,0.0,0.0,0.0,2.486680507659912
317.0,0.93996,20.5,7.0,1.0,0.2,0.0,1.0,5.159671987806048
318.0,0.93977,-6.15,1.0,0.0,0.0,0.0,0.0,7.330549716949463
