episode,epsilon,reward,steps,success,risk_exposure,redundant_actions,escalation_attempts,mean_loss
29.0,0.99468,0.8,2.0,0.0,0.0,0.0,0.0,2.038569748401642
30.0,0.99449,23.22,6.0,1.0,0.18,0.0,1.0,2.1766889095306396
31.0,0.9943,5.900000000000001,9.0,0.0,0.2,0.0,1.0,1.9429268836975098
32.0,0.99411,4.4,6.0,0.0,0.0,0.0,0.0,1.7407804330190022
33.0,0.99392,18.9,8.0,1.0,0.3,0.0,1.0,1.817351058125496
34.0,0.99373,6.500000000000001,5.0,0.0,0.0,0.0,0.0,1.9678770780563355
35.0,0.99354,7.400000000000001,6.0,0.0,0.0,0.0,0.0,1.6292962233225505
36.0,0.99335,3.5000000000000004,13.0,0.0,1.2,0.0,3.0,1.8359689437426054
37.0,0.99316,17.2,6.0,1.0,0.2,0.0,1.0,2.5151988665262857
38.0,0.99297,6.500000000000001,5.0,0.0,0.0,0.0,0.0,2.455481433868408
39.0,0.99278,0.5199999999999997,3.0,0.0,0.18,0.0,1.0,2.2536465326944985
40.0,0.99259,7.4,6.0,0.0,0.0,0.0,0.0,2.870141784350077
41.0,0.9924,26.0,9.0,1.0,0.1,0.0,1.0,2.785145388709174
42.0,0.99221,-0.1,1.0,0.0,0.0,0.0,0.0,2.379401206970215
43.0,0.99202,7.7,3.0,0.0,0.0,0.0,0.0,2.0697608391443887
44.0,0.99183,2.6,4.0,0.0,0.0,0.0,0.0,2.0643006563186646
45.0,0.99164,5.6000000000000005,4.0,0.0,0.0,0.0,0.0,1.6982831954956055
46.0,0.99145,16.4,5.0,1.0,0.1,0.0,1.0,1.644318699836731
47.0,0.99126,1.7,3.0,0.0,0.0,0.0,0.0,1.6502572298049927
48.0,0.99107,14.5,3.0,1.0,0.2,0.0,1.0,1.890853762626648
49.0,0.99088,10.100000000000001,9.0,0.0,0.0,0.0,0.0,1.2884287569257948
50.0,0.99069,19.64,10.0,1.0,0.36,0.0,2.0,1.3055005013942718
51.0,0.9905,10.4,6.0,0.0,0.0,0.0,0.0,2.040784021218618
52.0,0.99031,6.850000000000001,7.0,0.0,0.45,0.0,1.0,1.6277279002325875
53.0,0.99012,0.8,2.0,0.0,0.0,0.0,0.0,1.752493441104889
54.0,0.98993,12.200000000000001,8.0,0.0,0.0,0.0,0.0,1.4745925664901733
55.0,0.98974,4.7,3.0,0.0,0.0,0.0,0.0,1.4017399549484253
56.0,0.98955,10.100000000000001,9.0,0.0,0.0,0.0,0.0,1.0462889538870916
57.0,0.98936,6.200000000000001,8.0,0.0,0.0,0.0,0.0,1.0306126475334167
58.0,0.98917,27.75,8.0,1.0,0.45,0.0,1.0,1.038583442568779
59.0,0.98898,1.7,3.0,0.0,0.0,0.0,0.0,1.6560975313186646
60.0,0.98879,0.8,2.0,0.0,0.0,0.0,0.0,0.9301176965236664
61.0,0.9886,0.8,2.0,0.0,0.0,0.0,0.0,1.224465548992157
62.0,0.98841,17.85,7.0,1.0,0.45,0.0,1.0,1.1096382311412267
63.0,0.98822,20.22,6.0,1.0,0.18,0.0,1.0,1.3146175742149353
64.0,0.98803,8.3,7.0,0.0,0.0,0.0,0.0,1.220288974898202
65.0,0.98784,10.100000000000001,9.0,0.0,0.0,0.0,0.0,1.093159231874678
66.0,0.98765,4.7,3.0,0.0,0.0,0.0,0.0,0.9998552203178406
67.0,0.98746,9.200000000000001,8.0,0.0,0.0,0.0,0.0,1.1682016253471375
68.0,0.98727,10.100000000000001,9.0,0.0,0.0,0.0,0.0,1.068720022837321
69.0,0.98708,2.6,4.0,0.0,0.0,0.0,0.0,0.8446262031793594
70.0,0.98689,2.9500000000000006,6.0,0.0,0.45,0.0,1.0,1.0942298471927643
71.0,0.9867,22.1,8.0,1.0,0.1,0.0,1.0,1.0514830648899078
72.0,0.98651,15.200000000000001,8.0,0.0,0.0,0.0,0.0,0.8662325441837311
73.0,0.98632,11.3,7.0,0.0,0.0,0.0,0.0,0.9804895605359759
74.0,0.98613,6.500000000000001,5.0,0.0,0.0,0.0,0.0,0.9429256916046143
75.0,0.98594,15.5,4.0,1.0,0.1,0.0,1.0,0.8967730700969696
76.0,0.98575,5.300000000000001,7.0,0.0,0.0,0.0,0.0,0.8986850295748029
77.0,0.98556,15.420000000000002,4.0,1.0,0.18,0.0,1.0,0.8041823953390121
78.0,0.98537,0.8,2.0,0.0,0.0,0.0,0.0,1.2509924173355103
79.0,0.9851800000000001,1.7,3.0,0.0,0.0,0.0,0.0,1.0810776551564534
80.0,0.98499,0.8,2.0,0.0,0.0,0.0,0.0,0.8954494297504425
81.0,0.9848,5.000000000000001,8.0,0.0,0.2,0.0,1.0,0.9620308540761471
82.0,0.98461,8.3,7.0,0.0,0.0,0.0,0.0,1.46062057358878
83.0,0.98442,3.850000000000001,7.0,0.0,0.45,0.0,1.0,1.292824923992157
84.0,0.98423,6.500000000000001,5.0,0.0,0.0,0.0,0.0,1.1454350233078003
85.0,0.98404,19.94,7.0,1.0,0.36,0.0,2.0,1.1301119668143136
86.0,0.98385,6.500000000000001,5.0,0.0,0.0,0.0,0.0,1.2744142413139343
87.0,0.98366,2.6,4.0,0.0,0.0,0.0,0.0,1.1061173304915428
88.0,0.98347,6.000000000000001,9.0,0.0,0.1,0.0,1.0,1.2162840763727825
89.0,0.98328,11.000000000000002,10.0,0.0,0.0,0.0,0.0,1.010813182592392
90.0,0.98309,1.7,3.0,0.0,0.0,0.0,0.0,1.315802772839864
91.0,0.9829,5.800000000000002,9.0,0.0,0.3,0.0,1.0,2.964028868410322
92.0,0.98271,3.5,5.0,0.0,0.0,0.0,0.0,6.376787376403809
93.0,0.98252,-0.1,1.0,0.0,0.0,0.0,0.0,5.57105827331543
94.0,0.98233,3.1000000000000005,6.0,0.0,0.3,0.0,1.0,4.250818967819214
95.0,0.98214,1.7,3.0,0.0,0.0,0.0,0.0,4.622117360432942
96.0,0.98195,6.5,5.0,0.0,0.0,0.0,0.0,3.682680368423462
97.0,0.98176,21.200000000000003,7.0,1.0,0.1,0.0,1.0,5.200358527047293
98.0,0.98157,2.6,4.0,0.0,0.0,0.0,0.0,4.941177845001221
99.0,0.98138,6.500000000000001,5.0,0.0,0.0,0.0,0.0,3.655026435852051
100.0,0.98119,6.500000000000001,5.0,0.0,0.0,0.0,0.0,3.1383942365646362
101.0,0.981,9.200000000000001,8.0,0.0,0.0,0.0,0.0,3.2546851336956024
102.0,0.98081,6.200000000000001,8.0,0.0,0.0,0.0,0.0,3.2635470777750015
103.0,0.98062,2.6,4.0,0.0,0.0,0.0,0.0,2.3044103384017944
104.0,0.98043,7.800000000000002,11.0,0.0,0.1,0.0,1.0,3.6604455384341152
105.0,0.98024,9.200000000000001,8.0,0.0,0.0,0.0,0.0,4.028738379478455
106.0,0.98005,4.4,6.0,0.0,0.0,0.0,0.0,3.191594878832499
107.0,0.97986,5.6000000000000005,4.0,0.0,0.0,0.0,0.0,3.920934319496155
108.0,0.97967,10.72,9.0,0.0,0.38,0.0,2.0,3.6386715041266546
109.0,0.97948,2.6,4.0,0.0,0.0,0.0,0.0,3.758880853652954
110.0,0.97929,19.020000000000003,8.0,1.0,0.18,0.0,1.0,4.126900106668472
111.0,0.9791,0.8,2.0,0.0,0.0,0.0,0.0,4.530862092971802
112.0,0.97891,5.800000000000001,9.0,0.0,0.3,0.0,1.0,3.960588534673055
113.0,0.97872,4.7,3.0,0.0,0.0,0.0,0.0,3.0554200410842896
114.0,0.97853,6.500000000000001,5.0,0.0,0.0,0.0,0.0,4.047643518447876
115.0,0.97834,4.7,3.0,0.0,0.0,0.0,0.0,2.3721256256103516
116.0,0.97815,4.4,6.0,0.0,0.0,0.0,0.0,3.106112003326416
117.0,0.97796,1.7,3.0,0.0,0.0,0.0,0.0,2.8932984670003257
118.0,0.97777,11.000000000000002,10.0,0.0,0.0,0.0,0.0,3.5372205495834352
119.0,0.97758,6.5,5.0,0.0,0.0,0.0,0.0,3.606139612197876
120.0,0.97739,1.7,3.0,0.0,0.0,0.0,0.0,3.8753482500712075
121.0,0.9772,11.9,9.0,0.0,0.2,0.0,1.0,4.096060090594822
122.0,0.97701,6.500000000000001,5.0,0.0,0.0,0.0,0.0,3.58544864654541
123.0,0.97682,7.400000000000001,6.0,0.0,0.0,0.0,0.0,3.3651056488355002
124.0,0.97663,24.9,8.0,1.0,0.3,0.0,1.0,3.134846016764641
125.0,0.97644,2.6,4.0,0.0,0.0,0.0,0.0,3.5845630764961243
126.0,0.97625,0.8,2.0,0.0,0.0,0.0,0.0,3.3010562658309937
127.0,0.97606,-0.1,1.0,0.0,0.0,0.0,0.0,2.597947120666504
128.0,0.97587,1.7,3.0,0.0,0.0,0.0,0.0,3.8763702710469565
129.0,0.97568,8.3,7.0,0.0,0.0,0.0,0.0,3.434885178293501
130.0,0.97549,3.5,5.0,0.0,0.0,0.0,0.0,3.893437957763672
131.0,0.9753000000000001,7.400000000000001,6.0,0.0,0.0,0.0,0.0,3.1555052598317466
132.0,0.97511,3.5,5.0,0.0,0.0,0.0,0.0,2.9461972236633303
133.0,0.97492,22.1,8.0,1.0,0.1,0.0,1.0,3.1393787264823914
134.0,0.97473,0.8,2.0,0.0,0.0,0.0,0.0,2.87569522857666
135.0,0.97454,3.5,5.0,0.0,0.0,0.0,0.0,3.204732131958008
136.0,0.97435,6.500000000000001,5.0,0.0,0.0,0.0,0.0,2.8801523208618165
137.0,0.97416,1.7,3.0,0.0,0.0,0.0,0.0,4.469119866689046
138.0,0.97397,6.550000000000002,10.0,0.0,0.45,0.0,1.0,3.164254093170166
139.0,0.97378,4.7,3.0,0.0,0.0,0.0,0.0,2.566851814587911
140.0,0.97359,15.399999999999999,4.0,1.0,0.2,0.0,1.0,2.796725273132324
141.0,0.9734,7.400000000000001,6.0,0.0,0.0,0.0,0.0,2.3945598204930625
142.0,0.97321,1.7,3.0,0.0,0.0,0.0,0.0,2.6844762166341147
143.0,0.97302,6.500000000000001,5.0,0.0,0.0,0.0,0.0,3.1170576930046083
144.0,0.97283,-0.1,1.0,0.0,0.0,0.0,0.0,3.464387893676758
145.0,0.97264,6.200000000000001,8.0,0.0,0.0,0.0,0.0,3.0194448232650757
146.0,0.97245,8.3,7.0,0.0,0.0,0.0,0.0,2.742989352771214
147.0,0.97226,14.3,7.0,0.0,0.0,0.0,0.0,2.5531491211482455
148.0,0.97207,2.6,4.0,0.0,0.0,0.0,0.0,2.6110562682151794
149.0,0.97188,5.650000000000001,9.0,0.0,0.45,0.0,1.0,2.559378875626458
150.0,0.97169,2.6,4.0,0.0,0.0,0.0,0.0,1.9105462729930878
151.0,0.9715,13.399999999999999,7.0,1.0,0.9,0.0,2.0,2.6190647057124545
152.0,0.97131,18.12,7.0,1.0,0.18,0.0,1.0,2.2393948350633894
153.0,0.97112,6.5,5.0,0.0,0.0,0.0,0.0,2.8706034660339355
154.0,0.97093,16.3,5.0,1.0,0.2,0.0,1.0,2.802475619316101
155.0,0.97074,19.1,8.0,1.0,0.1,0.0,1.0,2.69223615527153
156.0,0.97055,15.3,4.0,1.0,0.3,0.0,1.0,2.1128676384687424
157.0,0.97036,21.200000000000003,7.0,1.0,0.1,0.0,1.0,2.468601311956133
158.0,0.97017,20.700000000000003,10.0,1.0,0.3,0.0,1.0,2.7112200260162354
159.0,0.96998,5.300000000000001,7.0,0.0,0.0,0.0,0.0,2.28077186856951
160.0,0.96979,-0.1,1.0,0.0,0.0,0.0,0.0,2.5540366172790527
161.0,0.9696,5.6000000000000005,4.0,0.0,0.0,0.0,0.0,3.266564726829529
162.0,0.96941,-0.1,1.0,0.0,0.0,0.0,0.0,2.4705588817596436
163.0,0.96922,3.5,5.0,0.0,0.0,0.0,0.0,2.9313230752944945
164.0,0.9690300000000001,4.7,3.0,0.0,0.0,0.0,0.0,2.71690567334493
165.0,0.96884,6.5,5.0,0.0,0.0,0.0,0.0,3.051591968536377
166.0,0.96865,-0.1,1.0,0.0,0.0,0.0,0.0,1.297481894493103
167.0,0.96846,-0.1,1.0,0.0,0.0,0.0,0.0,3.2344744205474854
168.0,0.96827,3.5,5.0,0.0,0.0,0.0,0.0,2.509383726119995
169.0,0.96808,7.600000000000001,11.0,0.0,0.3,0.0,1.0,3.445266290144487
170.0,0.96789,1.7,3.0,0.0,0.0,0.0,0.0,2.251807689666748
171.0,0.9677,5.6000000000000005,4.0,0.0,0.0,0.0,0.0,2.5443781316280365
172.0,0.96751,5.300000000000001,7.0,0.0,0.0,0.0,0.0,3.318117482321603
173.0,0.96732,1.7,3.0,0.0,0.0,0.0,0.0,2.789238691329956
174.0,0.96713,6.500000000000001,5.0,0.0,0.0,0.0,0.0,3.0996336936950684
175.0,0.96694,0.8,2.0,0.0,0.0,0.0,0.0,2.7220088243484497
176.0,0.96675,11.000000000000002,10.0,0.0,0.0,0.0,0.0,2.721867835521698
177.0,0.96656,1.7,3.0,0.0,0.0,0.0,0.0,2.550021767616272
178.0,0.96637,4.4,6.0,0.0,0.0,0.0,0.0,2.3990185658137
179.0,0.96618,2.6,4.0,0.0,0.0,0.0,0.0,2.835358053445816
180.0,0.96599,2.6,4.0,0.0,0.0,0.0,0.0,2.766564726829529
181.0,0.9658,13.100000000000001,9.0,0.0,0.0,0.0,0.0,2.8512316942214966
182.0,0.96561,0.8,2.0,0.0,0.0,0.0,0.0,2.5552812814712524
183.0,0.96542,10.450000000000003,11.0,0.0,0.45,0.0,1.0,3.1581695946780117
184.0,0.96523,2.6,4.0,0.0,0.0,0.0,0.0,3.4464489221572876
185.0,0.96504,0.8,2.0,0.0,0.0,0.0,0.0,2.8489346504211426
186.0,0.96485,7.400000000000001,6.0,0.0,0.0,0.0,0.0,2.912931740283966
187.0,0.96466,4.4,6.0,0.0,0.0,0.0,0.0,7.248907188574473
188.0,0.96447,1.7,3.0,0.0,0.0,0.0,0.0,5.223215103149414
189.0,0.96428,0.8,2.0,0.0,0.0,0.0,0.0,2.6906708478927612
190.0,0.96409,16.3,5.0,1.0,0.2,0.0,1.0,5.6132196426391605
191.0,0.9639,6.5,5.0,0.0,0.0,0.0,0.0,2.0504783272743223
192.0,0.96371,1.7,3.0,0.0,0.0,0.0,0.0,2.4781864484151206
193.0,0.96352,9.5,5.0,0.0,0.0,0.0,0.0,3.4678952217102053
194.0,0.96333,7.55,9.0,0.0,0.55,0.0,2.0,2.4754262235429554
195.0,0.96314,4.440000000000001,12.0,0.0,0.36,0.0,2.0,2.336749792098999
196.0,0.96295,21.0,7.0,1.0,0.3,0.0,1.0,2.4985768624714444
197.0,0.9627600000000001,5.100000000000001,10.0,0.0,0.9,0.0,2.0,2.1200981616973875
198.0,0.96257,1.7,3.0,0.0,0.0,0.0,0.0,1.5766066312789917
199.0,0.96238,3.5,5.0,0.0,0.0,0.0,0.0,2.0047133922576905
200.0,0.96219,6.550000000000002,10.0,0.0,0.45,0.0,1.0,2.0309505462646484
201.0,0.962,9.200000000000001,8.0,0.0,0.0,0.0,0.0,1.7296208888292313
202.0,0.96181,11.000000000000002,10.0,0.0,0.0,0.0,0.0,2.141303873062134
203.0,0.96162,6.000000000000001,9.0,0.0,0.1,0.0,1.0,1.8701901965671115
204.0,0.96143,-0.1,1.0,0.0,0.0,0.0,0.0,1.1165672540664673
205.0,0.96124,4.4,6.0,0.0,0.0,0.0,0.0,1.7839745084444683
206.0,0.96105,3.5,5.0,0.0,0.0,0.0,0.0,1.8218618869781493
207.0,0.96086,5.6000000000000005,4.0,0.0,0.0,0.0,0.0,1.8240395188331604
208.0,0.96067,15.399999999999999,4.0,1.0,0.2,0.0,1.0,1.5475139021873474
209.0,0.96048,2.6,4.0,0.0,0.0,0.0,0.0,1.4617290794849396
210.0,0.96029,0.3500000000000011,13.0,0.0,1.35,0.0,3.0,1.9339705155445979
211.0,0.9601,-0.1,1.0,0.0,0.0,0.0,0.0,1.4899144172668457
212.0,0.95991,0.8,2.0,0.0,0.0,0.0,0.0,0.9643199741840363
213.0,0.95972,0.8,2.0,0.0,0.0,0.0,0.0,2.279764413833618
214.0,0.95953,13.5,2.0,1.0,0.3,0.0,1.0,1.8042241334915161
215.0,0.95934,9.200000000000001,8.0,0.0,0.0,0.0,0.0,1.9053465127944946
216.0,0.95915,9.5,5.0,0.0,0.0,0.0,0.0,2.0110030651092528
217.0,0.95896,5.6000000000000005,4.0,0.0,0.0,0.0,0.0,1.0165031403303146
218.0,0.95877,3.5,5.0,0.0,0.0,0.0,0.0,1.5950849294662475
219.0,0.95858,5.6000000000000005,4.0,0.0,0.0,0.0,0.0,1.487261027097702
220.0,0.95839,-0.1,1.0,0.0,0.0,0.0,0.0,2.5447306632995605
221.0,0.9582,-0.1,1.0,0.0,0.0,0.0,0.0,1.7467243671417236
222.0,0.95801,0.8,2.0,0.0,0.0,0.0,0.0,1.4571902453899384
223.0,0.95782,2.6,4.0,0.0,0.0,0.0,0.0,1.7384969890117645
224.0,0.95763,-0.6400000000000005,11.0,0.0,0.54,0.0,3.0,1.4880500219085
225.0,0.95744,5.300000000000001,7.0,0.0,0.0,0.0,0.0,1.7233922822134835
226.0,0.95725,2.6,4.0,0.0,0.0,0.0,0.0,1.4703851640224457
227.0,0.95706,-0.1,1.0,0.0,0.0,0.0,0.0,2.2796120643615723
228.0,0.95687,2.6,4.0,0.0,0.0,0.0,0.0,1.4565537571907043
229.0,0.95668,6.500000000000001,5.0,0.0,0.0,0.0,0.0,1.6968618392944337
230.0,0.95649,14.3,7.0,0.0,0.0,0.0,0.0,1.7147919620786394
231.0,0.9563,8.3,7.0,0.0,0.0,0.0,0.0,1.4755024569375175
232.0,0.95611,6.500000000000001,5.0,0.0,0.0,0.0,0.0,1.8218428134918212
233.0,0.95592,2.6,4.0,0.0,0.0,0.0,0.0,1.220335692167282
234.0,0.95573,10.100000000000001,9.0,0.0,0.0,0.0,0.0,1.7458443376753066
235.0,0.9555400000000001,11.000000000000002,10.0,0.0,0.0,0.0,0.0,1.6549050450325011
236.0,0.95535,8.3,7.0,0.0,0.0,0.0,0.0,1.564913238797869
237.0,0.95516,5.650000000000001,9.0,0.0,0.45,0.0,1.0,1.7396009696854486
238.0,0.95497,-0.1,1.0,0.0,0.0,0.0,0.0,1.4916855096817017
239.0,0.95478,0.8,2.0,0.0,0.0,0.0,0.0,1.0664169192314148
240.0,0.95459,7.100000000000001,9.0,0.0,0.0,0.0,0.0,1.4354362686475117
241.0,0.9544,-0.1,1.0,0.0,0.0,0.0,0.0,1.3637582063674927
242.0,0.95421,2.6,4.0,0.0,0.0,0.0,0.0,1.191424921154976
243.0,0.95402,3.5,5.0,0.0,0.0,0.0,0.0,1.5318627119064332
244.0,0.95383,4.100000000000001,7.0,0.0,0.2,0.0,1.0,1.5496301991598946
245.0,0.95364,0.8,2.0,0.0,0.0,0.0,0.0,1.6895626783370972
246.0,0.95345,9.200000000000001,8.0,0.0,0.0,0.0,0.0,1.3923647999763489
247.0,0.95326,6.2,6.0,0.0,0.2,0.0,1.0,1.2862968146800995
248.0,0.95307,10.200000000000001,7.0,0.0,0.1,0.0,1.0,1.753394603729248
249.0,0.95288,6.500000000000001,5.0,0.0,0.0,0.0,0.0,1.5298696041107178
250.0,0.95269,3.5,5.0,0.0,0.0,0.0,0.0,1.4848723411560059
251.0,0.9525,1.7,3.0,0.0,0.0,0.0,0.0,1.6396013299624126
252.0,0.95231,4.4,6.0,0.0,0.0,0.0,0.0,1.6489691734313965
253.0,0.95212,-0.1,1.0,0.0,0.0,0.0,0.0,0.8451675176620483
254.0,0.95193,21.42,4.0,1.0,0.18,0.0,1.0,1.2947646081447601
255.0,0.95174,17.2,6.0,1.0,0.2,0.0,1.0,1.211245169242223
256.0,0.95155,17.25,3.0,1.0,0.45,0.0,1.0,1.3552549680074055
257.0,0.95136,22.020000000000003,8.0,1.0,0.18,0.0,1.0,1.494249127805233
258.0,0.95117,1.7,3.0,0.0,0.0,0.0,0.0,1.7802122036616008
259.0,0.95098,5.800000000000001,9.0,0.0,0.3,0.0,1.0,1.702051083246867
260.0,0.95079,8.6,4.0,0.0,0.0,0.0,0.0,1.1693329811096191
261.0,0.9506,18.82,11.0,1.0,1.08,0.0,3.0,1.8518143187869678
262.0,0.95041,3.5,5.0,0.0,0.0,0.0,0.0,1.833055353164673
263.0,0.95022,18.200000000000003,7.0,1.0,0.1,0.0,1.0,1.7479665109089442
264.0,0.95003,0.8,2.0,0.0,0.0,0.0,0.0,1.8198298811912537
265.0,0.94984,9.5,5.0,0.0,0.0,0.0,0.0,1.9054112911224366
266.0,0.94965,7.100000000000001,9.0,0.0,0.0,0.0,0.0,1.6632990174823337
267.0,0.94946,13.100000000000001,9.0,0.0,0.0,0.0,0.0,1.4086395104726155
268.0,0.9492700000000001,4.7,3.0,0.0,0.0,0.0,0.0,1.649383783340454
269.0,0.94908,10.4,6.0,0.0,0.0,0.0,0.0,1.5488206843535106
270.0,0.94889,3.8,2.0,0.0,0.0,0.0,0.0,1.9059937000274658
271.0,0.9487,13.500000000000002,12.0,0.0,0.30000000000000004,0.0,2.0,1.551893840233485
272.0,0.94851,-0.1,1.0,0.0,0.0,0.0,0.0,1.5291756391525269
273.0,0.94832,9.5,5.0,0.0,0.0,0.0,0.0,1.829611587524414
274.0,0.94813,5.300000000000001,7.0,0.0,0.0,0.0,0.0,1.8260232635906763
275.0,0.94794,12.200000000000001,8.0,0.0,0.0,0.0,0.0,1.599310725927353
276.0,0.94775,-0.04999999999999841,14.0,0.0,1.65,0.0,4.0,1.5249773349080766
277.0,0.94756,2.6,4.0,0.0,0.0,0.0,0.0,1.4792568683624268
278.0,0.94737,12.200000000000001,8.0,0.0,0.0,0.0,0.0,7.391421556472778
279.0,0.94718,8.3,7.0,0.0,0.0,0.0,0.0,4.3676475286483765
280.0,0.94699,2.6,4.0,0.0,0.0,0.0,0.0,2.4891799092292786
281.0,0.9468,8.3,7.0,0.0,0.0,0.0,0.0,3.248919367790222
282.0,0.94661,14.5,3.0,1.0,0.2,0.0,1.0,2.8715864022572837
283.0,0.94642,0.8,2.0,0.0,0.0,0.0,0.0,2.5835087299346924
284.0,0.94623,9.200000000000001,8.0,0.0,0.0,0.0,0.0,2.8602721840143204
285.0,0.94604,12.270000000000003,11.0,0.0,0.63,0.0,2.0,2.0771413933147085
286.0,0.94585,10.100000000000001,9.0,0.0,0.0,0.0,0.0,2.461631973584493
287.0,0.94566,5.700000000000002,10.0,0.0,0.30000000000000004,0.0,2.0,2.2647968888282777
288.0,0.94547,-0.1,1.0,0.0,0.0,0.0,0.0,0.8227662444114685
289.0,0.94528,16.6,12.0,1.0,1.2,0.0,3.0,2.1096297204494476
290.0,0.94509,5.650000000000001,9.0,0.0,0.45,0.0,1.0,2.1683500740263195
291.0,0.9449,-0.1,1.0,0.0,0.0,0.0,0.0,1.820595622062683
292.0,0.94471,10.100000000000001,9.0,0.0,0.0,0.0,0.0,2.0726784070332847
293.0,0.94452,4.7,3.0,0.0,0.0,0.0,0.0,1.567764441172282
294.0,0.94433,5.6000000000000005,4.0,0.0,0.0,0.0,0.0,2.1941390335559845
295.0,0.94414,-0.1,1.0,0.0,0.0,0.0,0.0,1.7084647417068481
296.0,0.94395,2.6,4.0,0.0,0.0,0.0,0.0,1.7793214917182922
297.0,0.94376,3.5,5.0,0.0,0.0,0.0,0.0,2.029714822769165
298.0,0.94357,15.3,4.0,1.0,0.3,0.0,1.0,2.1221509873867035
299.0,0.94338,3.8,2.0,0.0,0.0,0.0,0.0,1.4660518765449524
300.0,0.94319,5.6000000000000005,12.0,0.0,1.2,0.0,3.0,2.438028633594513
301.0,0.9430000000000001,7.9,8.0,0.0,0.3,0.0,1.0,1.831628292798996
302.0,0.94281,4.2,7.0,0.0,0.1,0.0,1.0,2.8343058483941213
303.0,0.94262,-0.1,1.0,0.0,0.0,0.0,0.0,4.062267780303955
304.0,0.94243,8.3,7.0,0.0,0.0,0.0,0.0,2.4137946537562778
305.0,0.94224,-0.1,1.0,0.0,0.0,0.0,0.0,3.2096621990203857
306.0,0.94205,-0.1,1.0,0.0,0.0,0.0,0.0,2.308309316635132
307.0,0.94186,-0.1,1.0,0.0,0.0,0.0,0.0,1.5918104648590088
308.0,0.94167,10.72,11.0,0.0,0.18,0.0,1.0,2.092366462404078
309.0,0.94148,7.100000000000001,9.0,0.0,0.0,0.0,0.0,2.371021376715766
310.0,0.94129,5.300000000000001,7.0,0.0,0.0,0.0,0.0,2.328721812793187
311.0,0.9411,4.2,7.0,0.0,0.1,0.0,1.0,2.284327745437622
312.0,0.94091,1.7,3.0,0.0,0.0,0.0,0.0,2.0996116002400718
313.0,0.94072,1.7,3.0,0.0,0.0,0.0,0.0,1.879425048828125
314.0,0.94053,8.3,7.0,0.0,0.0,0.0,0.0,2.4110904932022095
315.0,0.94034,19.0,8.0,1.0,0.2,0.0,1.0,2.684500962495804
316.0,0.94015,4.7,3.0,0.0,0.0,0.0,0.0,2.140079696973165
317.0,0.93996,6.200000000000001,8.0,0.0,0.0,0.0,0.0,2.3277036249637604
318.0,0.93977,-0.1,1.0,0.0,0.0,0.0,0.0,1.7152029275894165
319.0,0.93958,19.0,8.0,1.0,0.2,0.0,1.0,2.4245362132787704
320.0,0.9393900000000001,0.8,2.0,0.0,0.0,0.0,0.0,2.4704946875572205
321.0,0.9392,0.8,2.0,0.0,0.0,0.0,0.0,1.9476090669631958
322.0,0.93901,0.8,2.0,0.0,0.0,0.0,0.0,2.4150561094284058
