episode,epsilon,reward,steps,success,risk_exposure,redundant_actions,escalation_attempts,mean_loss
116.0,0.97815,2.2,7.0,0.0,0.0,0.0,0.0,10.570551122937884
117.0,0.97796,-5.380000000000001,8.0,0.0,0.18,0.0,1.0,8.714224994182587
118.0,0.97777,0.1,1.0,0.0,0.0,0.0,0.0,7.801720142364502
119.0,0.97758,-1.4000000000000004,6.0,0.0,0.0,0.0,0.0,10.851880550384521
120.0,0.97739,-3.95,3.0,0.0,0.0,0.0,0.0,9.45327123006185
121.0,0.9772,24.0,6.0,1.0,0.1,0.0,1.0,7.868966182072957
122.0,0.97701,-5.45,3.0,0.0,0.0,0.0,0.0,6.753942012786865
123.0,0.97682,6.25,10.0,0.0,0.0,0.0,0.0,8.423512482643128
124.0,0.97663,-3.2500000000000004,5.0,0.0,0.0,0.0,0.0,8.915849685668945
125.0,0.97644,-3.95,3.0,0.0,0.0,0.0,0.0,6.9245476722717285
126.0,0.97625,1.85,6.0,0.0,0.0,0.0,0.0,7.261195659637451
127.0,0.97606,1.5,5.0,0.0,0.0,0.0,0.0,10.19612283706665
128.0,0.97587,4.75,10.0,0.0,0.0,0.0,0.0,8.372994923591614
129.0,0.97568,-6.15,1.0,0.0,0.0,0.0,0.0,9.85490894317627
130.0,0.97549,-6.180000000000001,10.0,0.0,0.18,0.0,1.0,7.21553635597229
131.0,0.9753000000000001,0.44999999999999996,2.0,0.0,0.0,0.0,0.0,11.287935733795166
132.0,0.97511,-6.15,1.0,0.0,0.0,0.0,0.0,4.032133102416992
133.0,0.97492,0.7999999999999999,3.0,0.0,0.0,0.0,0.0,8.302507559458414
134.0,0.97473,-0.9799999999999996,7.0,0.0,0.18,0.0,1.0,8.21873140335083
135.0,0.97454,-1.7500000000000009,5.0,0.0,0.0,0.0,0.0,8.701830577850341
136.0,0.97435,2.9000000000000004,9.0,0.0,0.0,0.0,0.0,8.324766582912869
137.0,0.97416,23.200000000000003,8.0,1.0,0.1,0.0,1.0,8.433727204799652
138.0,0.97397,-5.800000000000001,2.0,0.0,0.0,0.0,0.0,8.02949047088623
139.0,0.97378,-4.75,5.0,0.0,0.0,0.0,0.0,10.35087604522705
140.0,0.97359,1.5,5.0,0.0,0.0,0.0,0.0,10.296682739257813
141.0,0.9734,21.349999999999998,3.0,1.0,0.2,0.0,1.0,9.24153741200765
142.0,0.97321,-4.300000000000001,2.0,0.0,0.0,0.0,0.0,7.939700603485107
143.0,0.97302,-5.1000000000000005,4.0,0.0,0.0,0.0,0.0,10.734490394592285
144.0,0.97283,0.1,1.0,0.0,0.0,0.0,0.0,13.39137077331543
145.0,0.97264,3.2500000000000004,10.0,0.0,0.0,0.0,0.0,8.19418773651123
146.0,0.97245,0.44999999999999996,2.0,0.0,0.0,0.0,0.0,7.127185344696045
147.0,0.97226,22.049999999999997,5.0,1.0,0.2,0.0,1.0,8.025687313079834
148.0,0.97207,-3.6000000000000005,4.0,0.0,0.0,0.0,0.0,6.945573210716248
149.0,0.97188,-2.2,8.0,0.0,0.0,0.0,0.0,8.000538289546967
150.0,0.97169,0.1,1.0,0.0,0.0,0.0,0.0,7.253152370452881
151.0,0.9715,28.32,10.0,1.0,0.18,0.0,1.0,8.275315737724304
152.0,0.97131,-5.800000000000001,2.0,0.0,0.0,0.0,0.0,7.235945463180542
153.0,0.97112,22.42,6.0,1.0,0.18,0.0,1.0,7.053474108378093
154.0,0.97093,1.15,4.0,0.0,0.0,0.0,0.0,7.000962257385254
155.0,0.97074,-1.75,5.0,0.0,0.0,0.0,0.0,6.972194385528565
156.0,0.97055,23.55,9.0,1.0,0.1,0.0,1.0,7.563746823204888
157.0,0.97036,22.3,6.0,1.0,0.3,0.0,1.0,8.31194814046224
158.0,0.97017,22.770000000000003,7.0,1.0,0.18,0.0,1.0,8.144928864070348
159.0,0.96998,-1.8499999999999996,9.0,0.0,0.0,0.0,0.0,6.266689459482829
160.0,0.96979,4.05,8.0,0.0,0.0,0.0,0.0,6.303836643695831
161.0,0.9696,4.4,9.0,0.0,0.0,0.0,0.0,5.571151494979858
162.0,0.96941,23.849999999999998,10.0,1.0,0.65,0.0,2.0,6.217292475700378
163.0,0.96922,2.2,7.0,0.0,0.0,0.0,0.0,7.54950077193124
164.0,0.9690300000000001,0.44999999999999996,2.0,0.0,0.0,0.0,0.0,7.275791645050049
165.0,0.96884,-2.9000000000000004,6.0,0.0,0.0,0.0,0.0,5.640047589937846
166.0,0.96865,22.3,6.0,1.0,0.3,0.0,1.0,7.884104410807292
167.0,0.96846,-1.0500000000000007,7.0,0.0,0.0,0.0,0.0,6.115273066929409
168.0,0.96827,0.1,1.0,0.0,0.0,0.0,0.0,6.89301061630249
169.0,0.96808,-6.15,1.0,0.0,0.0,0.0,0.0,8.129846572875977
170.0,0.96789,0.1,1.0,0.0,0.0,0.0,0.0,7.374129295349121
171.0,0.9677,-3.25,5.0,0.0,0.0,0.0,0.0,6.5619195938110355
172.0,0.96751,23.2,8.0,1.0,0.1,0.0,1.0,5.665485441684723
173.0,0.96732,-0.700000000000002,8.0,0.0,0.0,0.0,0.0,5.587703213095665
174.0,0.96713,2.5500000000000003,8.0,0.0,0.0,0.0,0.0,7.699670433998108
175.0,0.96694,-2.0999999999999996,4.0,0.0,0.0,0.0,0.0,8.326931715011597
176.0,0.96675,-3.6000000000000005,4.0,0.0,0.0,0.0,0.0,5.1695557832717896
177.0,0.96656,-5.800000000000001,2.0,0.0,0.0,0.0,0.0,7.879533052444458
178.0,0.96637,-1.5,10.0,0.0,0.0,0.0,0.0,5.592175769805908
179.0,0.96618,0.7999999999999999,3.0,0.0,0.0,0.0,0.0,6.005783398946126
180.0,0.96599,20.92,6.0,1.0,0.18,0.0,1.0,6.633050998051961
181.0,0.9658,1.15,4.0,0.0,0.0,0.0,0.0,6.352628111839294
182.0,0.96561,-3.6000000000000005,4.0,0.0,0.0,0.0,0.0,5.688819944858551
183.0,0.96542,-2.5500000000000003,7.0,0.0,0.0,0.0,0.0,5.62940297807966
184.0,0.96523,0.7999999999999999,3.0,0.0,0.0,0.0,0.0,6.582413752873738
185.0,0.96504,-5.800000000000001,2.0,0.0,0.0,0.0,0.0,7.4489426612854
186.0,0.96485,-1.0500000000000007,7.0,0.0,0.0,0.0,0.0,6.2419979231698175
187.0,0.96466,22.3,6.0,1.0,0.3,0.0,1.0,6.730101744333903
188.0,0.96447,21.62,8.0,1.0,0.18,0.0,1.0,7.651574075222015
189.0,0.96428,-5.45,3.0,0.0,0.0,0.0,0.0,6.202253818511963
190.0,0.96409,-5.800000000000001,2.0,0.0,0.0,0.0,0.0,6.030041694641113
191.0,0.9639,-4.300000000000001,2.0,0.0,0.0,0.0,0.0,4.999192714691162
192.0,0.96371,-5.800000000000001,2.0,0.0,0.0,0.0,0.0,5.550095319747925
193.0,0.96352,-5.45,3.0,0.0,0.0,0.0,0.0,15.929227511088053
194.0,0.96333,19.6,2.0,1.0,0.1,0.0,1.0,18.763105392456055
195.0,0.96314,23.549999999999997,9.0,1.0,0.1,0.0,1.0,18.63733016120063
196.0,0.96295,-3.6,4.0,0.0,0.0,0.0,0.0,13.87174129486084
197.0,0.9627600000000001,-1.75,5.0,0.0,0.0,0.0,0.0,11.4463397026062
198.0,0.96257,2.9000000000000004,9.0,0.0,0.0,0.0,0.0,15.169106801350912
199.0,0.96238,-0.27999999999999947,9.0,0.0,0.18,0.0,1.0,10.764387978447807
200.0,0.96219,-3.95,3.0,0.0,0.0,0.0,0.0,8.220910867055258
201.0,0.962,-2.55,7.0,0.0,0.0,0.0,0.0,11.516996588025775
202.0,0.96181,-5.800000000000001,2.0,0.0,0.0,0.0,0.0,8.284364700317383
203.0,0.96162,-4.300000000000001,2.0,0.0,0.0,0.0,0.0,8.713585376739502
204.0,0.96143,-5.800000000000001,2.0,0.0,0.0,0.0,0.0,11.02614164352417
205.0,0.96124,-3.95,3.0,0.0,0.0,0.0,0.0,9.7600466410319
206.0,0.96105,-3.95,3.0,0.0,0.0,0.0,0.0,13.792774200439453
207.0,0.96086,-3.95,3.0,0.0,0.0,0.0,0.0,10.8983154296875
208.0,0.96067,-5.800000000000001,2.0,0.0,0.0,0.0,0.0,12.194215774536133
209.0,0.96048,-6.15,1.0,0.0,0.0,0.0,0.0,7.161534309387207
210.0,0.96029,23.82,10.0,1.0,0.18,0.0,1.0,8.415964818000793
211.0,0.9601,-4.4,6.0,0.0,0.0,0.0,0.0,8.372071027755737
212.0,0.95991,-5.800000000000001,2.0,0.0,0.0,0.0,0.0,9.716023921966553
213.0,0.95972,-0.25,5.0,0.0,0.0,0.0,0.0,11.61230640411377
214.0,0.95953,-0.2799999999999997,9.0,0.0,0.18,0.0,1.0,10.815511915418837
215.0,0.95934,1.15,4.0,0.0,0.0,0.0,0.0,11.655566692352295
216.0,0.95915,-5.1000000000000005,4.0,0.0,0.0,0.0,0.0,9.741044402122498
217.0,0.95896,-4.4,6.0,0.0,0.0,0.0,0.0,9.302661736806234
218.0,0.95877,22.049999999999997,5.0,1.0,0.2,0.0,1.0,9.880572891235351
219.0,0.95858,3.2500000000000004,10.0,0.0,0.0,0.0,0.0,12.00249993801117
220.0,0.95839,6.25,10.0,0.0,0.0,0.0,0.0,10.80590271949768
221.0,0.9582,-4.4,6.0,0.0,0.0,0.0,0.0,9.371321201324463
222.0,0.95801,-5.800000000000001,2.0,0.0,0.0,0.0,0.0,8.822427034378052
223.0,0.95782,-0.7000000000000011,8.0,0.0,0.0,0.0,0.0,7.902698218822479
224.0,0.95763,-7.4,10.0,0.0,0.9,0.0,2.0,9.053050804138184
225.0,0.95744,-3.95,3.0,0.0,0.0,0.0,0.0,10.635271787643433
226.0,0.95725,-4.75,5.0,0.0,0.0,0.0,0.0,11.107821083068847
227.0,0.95706,-2.45,3.0,0.0,0.0,0.0,0.0,6.382693449656169
228.0,0.95687,-5.800000000000001,2.0,0.0,0.0,0.0,0.0,6.614328622817993
229.0,0.95668,-3.6,4.0,0.0,0.0,0.0,0.0,10.599527359008789
230.0,0.95649,24.62,8.0,1.0,0.18,0.0,1.0,9.207228362560272
231.0,0.9563,-5.1000000000000005,4.0,0.0,0.0,0.0,0.0,8.064275741577148
232.0,0.95611,-5.45,3.0,0.0,0.0,0.0,0.0,9.417516708374023
233.0,0.95592,-1.75,5.0,0.0,0.0,0.0,0.0,9.829751777648926
234.0,0.95573,-5.45,3.0,0.0,0.0,0.0,0.0,6.685482343037923
235.0,0.9555400000000001,-5.1000000000000005,4.0,0.0,0.0,0.0,0.0,7.124427616596222
236.0,0.95535,-3.25,5.0,0.0,0.0,0.0,0.0,8.628197479248048
237.0,0.95516,0.4499999999999993,7.0,0.0,0.0,0.0,0.0,8.161810738699776
238.0,0.95497,3.7,7.0,0.0,0.0,0.0,0.0,9.690206187111992
239.0,0.95478,0.1,1.0,0.0,0.0,0.0,0.0,10.726402282714844
240.0,0.95459,-1.5,10.0,0.0,0.0,0.0,0.0,6.998200368881226
241.0,0.9544,-5.1000000000000005,4.0,0.0,0.0,0.0,0.0,9.08545458316803
242.0,0.95421,24.7,8.0,1.0,0.1,0.0,1.0,8.888571858406067
243.0,0.95402,-0.34999999999999964,9.0,0.0,0.0,0.0,0.0,8.835275067223442
244.0,0.95383,-6.15,1.0,0.0,0.0,0.0,0.0,7.9091339111328125
245.0,0.95364,-2.2,8.0,0.0,0.0,0.0,0.0,6.267953306436539
246.0,0.95345,20.65,6.0,1.0,0.45,0.0,1.0,6.598224957784017
247.0,0.95326,-0.25,5.0,0.0,0.0,0.0,0.0,5.689853000640869
248.0,0.95307,20.3,4.0,1.0,0.1,0.0,1.0,5.03684663772583
249.0,0.95288,-6.15,1.0,0.0,0.0,0.0,0.0,7.532268524169922
250.0,0.95269,-1.0500000000000007,7.0,0.0,0.0,0.0,0.0,7.388824122292655
251.0,0.9525,3.35,6.0,0.0,0.0,0.0,0.0,7.688982963562012
252.0,0.95231,0.1,1.0,0.0,0.0,0.0,0.0,5.504310131072998
253.0,0.95212,0.44999999999999996,2.0,0.0,0.0,0.0,0.0,5.437824010848999
254.0,0.95193,-0.7000000000000011,8.0,0.0,0.0,0.0,0.0,6.8142679035663605
255.0,0.95174,-4.75,5.0,0.0,0.0,0.0,0.0,5.81737174987793
256.0,0.95155,-5.800000000000001,2.0,0.0,0.0,0.0,0.0,9.728166580200195
257.0,0.95136,-2.9000000000000004,6.0,0.0,0.0,0.0,0.0,6.245161374409993
258.0,0.95117,-3.6,4.0,0.0,0.0,0.0,0.0,7.29839813709259
259.0,0.95098,-5.800000000000001,2.0,0.0,0.0,0.0,0.0,5.370724439620972
260.0,0.95079,-5.45,3.0,0.0,0.0,0.0,0.0,7.0273331006368
261.0,0.9506,-3.6000000000000005,4.0,0.0,0.0,0.0,0.0,5.420683979988098
262.0,0.95041,-4.300000000000001,2.0,0.0,0.0,0.0,0.0,8.216155052185059
263.0,0.95022,3.35,6.0,0.0,0.0,0.0,0.0,6.346184889475505
264.0,0.95003,19.6,2.0,1.0,0.1,0.0,1.0,6.966141939163208
265.0,0.94984,-0.7000000000000011,8.0,0.0,0.0,0.0,0.0,6.876407861709595
266.0,0.94965,-5.1000000000000005,4.0,0.0,0.0,0.0,0.0,6.974876880645752
267.0,0.94946,4.749999999999999,10.0,0.0,0.0,0.0,0.0,5.3393677234649655
268.0,0.9492700000000001,0.7999999999999989,8.0,0.0,0.0,0.0,0.0,4.626523822546005
269.0,0.94908,-6.15,1.0,0.0,0.0,0.0,0.0,7.227102756500244
270.0,0.94889,-0.35000000000000053,9.0,0.0,0.0,0.0,0.0,7.1449028386010065
271.0,0.9487,-2.2,8.0,0.0,0.0,0.0,0.0,7.766504526138306
272.0,0.94851,-6.15,1.0,0.0,0.0,0.0,0.0,11.656089782714844
273.0,0.94832,1.1499999999999986,9.0,0.0,0.0,0.0,0.0,6.620733446545071
274.0,0.94813,0.44999999999999996,2.0,0.0,0.0,0.0,0.0,6.5081658363342285
275.0,0.94794,-2.5500000000000003,7.0,0.0,0.0,0.0,0.0,9.216016565050397
276.0,0.94775,1.5,5.0,0.0,0.0,0.0,0.0,7.930358505249023
277.0,0.94756,20.450000000000003,5.0,1.0,0.3,0.0,1.0,6.485922336578369
278.0,0.94737,2.9000000000000004,9.0,0.0,0.0,0.0,0.0,5.839533673392402
279.0,0.94718,3.2500000000000004,10.0,0.0,0.0,0.0,0.0,7.229233360290527
280.0,0.94699,-6.15,1.0,0.0,0.0,0.0,0.0,7.609283447265625
281.0,0.9468,4.05,8.0,0.0,0.0,0.0,0.0,7.322210490703583
282.0,0.94661,0.1,1.0,0.0,0.0,0.0,0.0,7.54707145690918
283.0,0.94642,-1.75,5.0,0.0,0.0,0.0,0.0,5.901218223571777
284.0,0.94623,24.270000000000003,7.0,1.0,0.18,0.0,1.0,7.125427859170096
285.0,0.94604,21.25,7.0,1.0,0.2,0.0,1.0,6.978897503444126
286.0,0.94585,23.099999999999998,8.0,1.0,0.2,0.0,1.0,6.448791176080704
287.0,0.94566,-2.9,6.0,0.0,0.0,0.0,0.0,6.383914073308309
288.0,0.94547,25.299999999999997,10.0,1.0,0.2,0.0,1.0,6.731907176971435
289.0,0.94528,2.65,4.0,0.0,0.0,0.0,0.0,6.92046594619751
290.0,0.94509,5.899999999999999,9.0,0.0,0.0,0.0,0.0,10.169231944613987
291.0,0.9449,21.0,6.0,1.0,0.1,0.0,1.0,7.025520483652751
292.0,0.94471,-5.45,3.0,0.0,0.0,0.0,0.0,7.424717903137207
293.0,0.94452,-5.800000000000001,2.0,0.0,0.0,0.0,0.0,5.367576599121094
294.0,0.94433,4.3999999999999995,9.0,0.0,0.0,0.0,0.0,5.756181478500366
295.0,0.94414,2.9000000000000004,9.0,0.0,0.0,0.0,0.0,5.720438056521946
296.0,0.94395,0.44999999999999996,2.0,0.0,0.0,0.0,0.0,2.896259307861328
297.0,0.94376,-2.9000000000000004,6.0,0.0,0.0,0.0,0.0,6.063914616902669
298.0,0.94357,2.5500000000000003,8.0,0.0,0.0,0.0,0.0,6.440205991268158
299.0,0.94338,-5.1000000000000005,4.0,0.0,0.0,0.0,0.0,6.042511582374573
300.0,0.94319,-3.2500000000000004,5.0,0.0,0.0,0.0,0.0,5.313929748535156
301.0,0.9430000000000001,22.770000000000003,7.0,1.0,0.18,0.0,1.0,5.3216776847839355
302.0,0.94281,21.7,8.0,1.0,0.1,0.0,1.0,5.760319471359253
303.0,0.94262,-5.45,3.0,0.0,0.0,0.0,0.0,5.071653366088867
304.0,0.94243,17.119999999999997,5.0,1.0,0.63,0.0,2.0,4.68705563545227
305.0,0.94224,-3.6000000000000005,4.0,0.0,0.0,0.0,0.0,5.134265065193176
306.0,0.94205,-5.45,3.0,0.0,0.0,0.0,0.0,4.628937403361003
307.0,0.94186,-3.2500000000000004,5.0,0.0,0.0,0.0,0.0,5.731802749633789
308.0,0.94167,-5.1000000000000005,4.0,0.0,0.0,0.0,0.0,6.4135823249816895
309.0,0.94148,-6.15,1.0,0.0,0.0,0.0,0.0,6.546578407287598
310.0,0.94129,1.15,4.0,0.0,0.0,0.0,0.0,5.6708937883377075
311.0,0.9411,-1.4000000000000004,6.0,0.0,0.0,0.0,0.0,5.030187288920085
312.0,0.94091,1.15,4.0,0.0,0.0,0.0,0.0,4.846794664859772
313.0,0.94072,-2.55,7.0,0.0,0.0,0.0,0.0,5.784387384142194
314.0,0.94053,-4.4,6.0,0.0,0.0,0.0,0.0,4.862830758094788
315.0,0.94034,-5.1000000000000005,4.0,0.0,0.0,0.0,0.0,5.509967386722565
316.0,0.94015,23.92,6.0,1.0,0.18,0.0,1.0,4.715691963831584
